comment,id,rating,Вопрос решен,Качество выполненной работы,Компетентность работника в общение,Не удовлетворен,Скорость выполненной работы,Не понравился результат,Не понравилось качество
оперативно устранили дефект!,4207774.0,5.0,1,0,0,0,1,0,0
"проблема не решена.! укажите эл. почту, я вам скину чек об оплате за декабрь.",4207439.0,5.0,0,0,0,1,0,0,0
нет ответа,4207370.0,5.0,0,0,0,1,0,0,0
"спасибо, очень оперативно",4207285.0,5.0,1,0,0,0,1,0,0
"подскажите пожалуйста куда скинуть акт о выполнении поверки,чтоб в приложении отображалась информация,что поверка проведена?",4207229.0,5.0,0,0,0,1,0,0,0
"спасибо) интересно, а что с лифтами после этого?",4207205.0,5.0,1,0,0,0,0,1,0
отличный представитель. все рассказал и подсказал👍🏼,4207142.0,5.0,1,0,1,0,0,0,0
"включили лифт быстро, но как надоело это наблюдать почти каждый день!",4207006.0,5.0,1,0,0,0,1,0,1
"все отлично, спасибо большое 👍",4206882.0,5.0,1,0,0,0,0,0,0
"спасибо, все забрал!",4206862.0,5.0,1,0,0,0,0,0,0
"лифт работает,я довольна",4206420.0,5.0,1,0,0,0,0,0,0
"быстро перезвонили, вопрос решили",4206375.0,5.0,1,0,1,0,1,0,0
"по поводу уборки этажей, я знаю что убирают в среду, но проблема уборки 1 этажа. спасибо за  вашу работу",4206278.0,5.0,1,0,0,0,0,0,1
"спасибо, все починили!",4206272.0,5.0,1,0,0,0,0,0,0
"спасибо, все сделали, очень благодарны за оперативность!",4206264.0,5.0,1,1,0,0,1,0,0
великолепно! электрик пришел быстро. все сделал.,4206233.0,5.0,1,1,0,0,1,0,0
"4,5 из 5.. сама ходила перекрывала воду у соседей.. иначе бы уже накапало прилично мне.. и пыталась до них достучаться.. но в итоге открыли только сантехнику после звонка от ук",4205971.0,5.0,1,0,0,0,0,0,1
"спасибо за оперативность, ключи получила.",4205925.0,5.0,1,0,0,0,1,0,0
спасибо за организованность,4205893.0,5.0,1,0,0,0,0,0,0
"молодцы, оперативно всë починили.",4205767.0,5.0,1,0,0,0,1,0,0
"очень быстро и оперативно , спасибо",4205747.0,5.0,1,0,0,0,1,0,0
"всё быстро, качественно, вежливо",4205686.0,5.0,1,1,1,0,1,0,0
мастер пришел очень оперативно. спасибо!,4205657.0,5.0,1,0,0,0,1,0,0
"в приложении по-прежнему другой человек,  тоже сергей александров, но не тот",4205652.0,5.0,0,0,0,1,0,0,0
"спасибо большое юрию! оперативно позвонил, проконсультировал, решили проблему 👍🏽 спасибо",4205610.0,5.0,1,0,1,0,0,0,0
"отлично, быстро, надёжно!",4205558.0,5.0,1,1,0,0,1,0,0
быстрое реагирование,4205497.0,5.0,1,0,0,0,1,0,0
очень оперативно,4205452.0,5.0,1,0,0,0,1,0,0
"оперативно. ещё бы настроили его, чтоб не хлопала дверь.",4205393.0,5.0,1,0,0,0,1,0,1
проблема не устранена!!!!,4205356.0,5.0,0,0,0,1,0,0,0
нет даты заключения договора,4205339.0,5.0,0,0,0,1,0,0,1
"спасибо, теперь снова чисто",4205335.0,5.0,1,0,0,0,0,0,0
огромное спасибо!!!,4205232.0,5.0,1,0,0,0,0,0,0
долго,4205196.0,5.0,1,0,0,1,0,0,1
"мне замена счётчика не нужно , пломбировкп счётчика первичка нужна",4204883.0,5.0,0,0,0,1,0,0,0
благодарю за оперативность по устранению протечки,4204812.0,5.0,1,0,0,0,1,0,0
супер,4204797.0,5.0,1,0,0,0,0,0,0
почему нельзя сразу так ответить?,4204733.0,5.0,1,0,0,1,0,0,0
оперативно  .спасибо,4204705.0,5.0,1,0,0,0,1,0,0
спасибо огромное,4204633.0,5.0,1,0,0,0,0,0,0
"прекрасный специалист, спасибо!",4204564.0,5.0,1,0,0,0,0,0,0
спасибо большое) 👌,4204471.0,5.0,1,0,0,0,0,0,0
оперативно ответили,4204456.0,5.0,1,0,1,0,1,0,0
информация дана,4204445.0,5.0,1,0,0,0,0,0,0
"на мою просьбу быстро отреагировали, позвонили и быстро решили проблему",4204413.0,5.0,1,0,0,0,1,0,0
"огромное спасибо! наконец-то решили проблему! девушка ""вела"" меня пошагово, терпеливо объясняя",4204394.0,5.0,1,0,1,0,0,0,0
спасибо за оперативное устранение аварии!,4204381.0,5.0,1,1,0,0,1,0,0
спасибо менеджеру алине,4204294.0,5.0,1,0,0,0,0,0,0
отлично. спасибо большое. четко и быстро.,4204166.0,5.0,1,1,0,0,1,0,0
"мастер, замечательный пришел и сдалал",4204123.0,5.0,1,0,1,0,0,0,0
управляющий железняков так и не сделал мне перерасчет,4204074.0,5.0,0,0,0,1,0,0,0
все прекрасно!,4204057.0,5.0,1,0,0,0,0,0,0
"было выполнено все быстро, качественно и профессионально, спасибо!",4204054.0,5.0,1,1,0,0,1,0,0
большое спасибо!!!,4204032.0,5.0,1,0,0,0,0,0,0
"спасибо большое, двери открываются",4204004.0,5.0,1,0,0,0,0,0,0
"быстро, оперативно. спасибо!",4203985.0,5.0,1,0,0,0,1,0,0
"пришел с вопросом, девушка все рассказала, показала как сделать, вопрос решился за 5 минут. спасибо",4203883.0,5.0,1,0,1,0,0,0,0
спасибо сантехнику сергею за работы по устранению неполадки в системе гвс.,4203848.0,5.0,1,1,0,0,0,0,0
мастер своего дела,4203791.0,5.0,1,0,0,0,0,0,0
прошу убрать демонтированное окно из подъезда. три месяца стоит.,4203767.0,5.0,0,0,0,1,0,0,0
все отлично! спасибо ук и лично борису,4203698.0,5.0,1,0,0,0,0,0,0
поверка проведена,4203660.0,5.0,1,0,0,0,0,0,0
"спасибо, очень быстро!",4203451.0,5.0,1,0,0,0,1,0,0
"спасибо, два дня у магазина ничего нет, стеллажей и мусора",4203344.0,5.0,0,0,0,1,0,0,0
спасибо за оперативное решение вопроса!,4203338.0,5.0,1,0,0,0,1,0,0
спасибо огромное! и за почищенный снег тоже!!!,4203334.0,5.0,1,0,0,0,0,0,0
теперь всё в порядке. повторное начисление убрали. спасибо!,4203276.0,5.0,1,1,0,0,0,0,0
"хотя бы с третьего раза пришли и поменяли личинку, благодарю",4203203.0,5.0,1,0,0,0,0,0,1
"теперь у меня тоже начали шуметь, переоткройте заявку.",4203043.0,5.0,0,0,0,1,0,0,0
спасибо. показания исправлены,4202767.0,5.0,1,0,0,0,0,0,0
молодцы.,4202721.0,5.0,1,0,0,0,0,0,0
"за ответ благодарю. не устраивает, что мне заранее зачислили страховую сумму из переплаты в январе 2025, не согласовав со мной. кто принимает такие решения и почему это не было со мной согласовано?",4202707.0,5.0,1,0,0,0,0,0,1
